event_id,subscription_id,customer_id,event_at,event_type,plan_id,seats,mrr,billing_interval,notes
886,336,326,2026-06-01,seats_expanded,3,27,2227.50,annual,
887,337,327,2026-02-22,created,4,32,3973.33,annual,
888,337,327,2026-06-05,cancelled,4,32,0.00,annual,price
889,338,328,2023-01-10,created,1,4,116.00,monthly,
890,338,328,2025-11-24,plan_upgraded,2,4,236.00,monthly,
891,338,328,2026-01-14,cancelled,2,4,0.00,monthly,low_adoption
892,339,329,2024-11-20,created,2,19,1121.00,monthly,
893,339,329,2025-04-21,cancelled,2,19,0.00,monthly,price
894,340,330,2024-01-01,created,3,3,247.50,annual,
895,340,330,2025-02-01,seats_expanded,3,4,330.00,annual,
896,340,330,2025-06-24,plan_upgraded,4,4,496.67,annual,
897,341,331,2026-05-25,created,4,137,17010.83,annual,
898,341,331,2026-08-23,seats_expanded,4,150,18625.00,annual,
899,342,332,2026-03-11,created,3,28,2772.00,monthly,
900,342,332,2026-07-08,plan_upgraded,4,28,3476.67,annual,
901,343,333,2026-07-12,created,2,15,737.50,annual,
902,344,334,2023-04-06,created,3,56,5544.00,monthly,
903,344,334,2023-11-10,seats_expanded,3,61,6039.00,monthly,
904,344,334,2024-12-07,seats_expanded,3,72,7128.00,monthly,
905,344,334,2026-04-01,plan_upgraded,4,72,8940.00,annual,
906,345,335,2025-08-01,created,1,6,174.00,monthly,
907,345,335,2025-12-01,seats_expanded,1,7,203.00,monthly,
908,345,335,2026-03-26,cancelled,1,7,0.00,monthly,low_adoption
909,346,336,2026-08-20,created,1,5,145.00,monthly,
910,347,337,2025-11-13,created,3,57,4702.50,annual,
911,348,338,2024-02-14,created,3,340,28050.00,annual,
912,348,338,2024-09-14,seats_contracted,3,256,21120.00,annual,
913,348,338,2025-12-07,plan_downgraded,2,50,2458.33,annual,
914,348,338,2026-02-21,plan_downgraded,1,10,290.00,monthly,
915,348,338,2026-03-16,cancelled,1,10,0.00,monthly,missing_features
916,349,339,2025-06-28,created,1,3,87.00,monthly,
917,350,340,2024-02-29,created,2,5,295.00,monthly,
918,350,340,2024-06-16,cancelled,2,5,0.00,monthly,low_adoption
919,351,341,2025-01-11,created,4,51,6332.50,annual,
920,351,341,2025-02-22,seats_expanded,4,59,7325.83,annual,
921,351,341,2025-08-07,cancelled,4,59,0.00,annual,competitor
922,352,342,2025-06-05,created,4,142,17631.67,annual,
923,352,342,2026-03-25,seats_expanded,4,172,21356.67,annual,
924,352,342,2026-04-11,seats_contracted,4,157,19494.17,annual,
925,353,343,2026-01-03,created,4,285,35387.50,annual,
926,353,343,2026-04-10,seats_expanded,4,332,41223.33,annual,
927,354,344,2023-04-02,created,1,2,58.00,monthly,
928,354,344,2025-09-09,seats_expanded,1,3,87.00,monthly,
929,355,345,2025-01-21,created,4,681,84557.50,annual,
930,355,345,2025-04-05,seats_contracted,4,598,74251.67,annual,
931,355,345,2025-09-14,seats_expanded,4,670,83191.67,annual,
932,356,346,2023-09-10,created,4,167,20735.83,annual,
933,356,346,2023-10-08,seats_expanded,4,182,22598.33,annual,
934,356,346,2024-08-24,seats_expanded,4,215,26695.83,annual,
935,356,346,2024-11-07,cancelled,4,215,0.00,annual,price
936,357,346,2025-07-12,reactivated,4,168,20860.00,annual,
937,358,347,2025-03-05,created,2,6,354.00,monthly,
938,358,347,2025-07-10,cancelled,2,6,0.00,monthly,low_adoption
939,359,348,2024-07-15,created,3,8,792.00,monthly,
940,359,348,2025-02-04,seats_expanded,3,9,891.00,monthly,
941,360,349,2026-07-18,created,4,39,4842.50,annual,
942,360,349,2026-08-17,seats_expanded,4,45,5587.50,annual,
943,361,350,2025-12-05,created,4,33,4097.50,annual,
944,362,351,2025-05-20,created,1,3,87.00,monthly,
945,362,351,2025-12-12,seats_expanded,1,4,116.00,monthly,
946,363,352,2023-09-05,created,1,5,145.00,monthly,
947,363,352,2023-11-20,seats_expanded,1,6,174.00,monthly,
948,363,352,2024-08-18,cancelled,1,6,0.00,monthly,competitor
949,364,353,2025-11-17,created,1,10,290.00,monthly,
950,365,354,2026-06-08,created,2,9,531.00,monthly,
951,365,354,2026-07-04,seats_contracted,2,7,413.00,monthly,
952,366,355,2026-01-30,created,1,8,232.00,monthly,
953,366,355,2026-05-09,seats_expanded,1,9,261.00,monthly,
954,366,355,2026-07-29,cancelled,1,9,0.00,monthly,missing_features
955,367,356,2024-03-12,created,2,50,2458.33,annual,
956,368,357,2025-06-16,created,1,10,290.00,monthly,
957,369,358,2022-12-17,created,2,13,639.17,annual,
958,369,358,2024-07-01,cancelled,2,13,0.00,annual,missing_features
959,370,359,2022-07-26,created,3,12,990.00,annual,
960,370,359,2022-10-16,plan_upgraded,4,12,1490.00,annual,
961,370,359,2023-01-28,seats_expanded,4,14,1738.33,annual,
962,370,359,2023-04-17,seats_expanded,4,15,1862.50,annual,
963,370,359,2024-09-16,seats_expanded,4,16,1986.67,annual,
964,371,360,2024-12-29,created,2,6,295.00,annual,
965,371,360,2025-07-20,plan_upgraded,3,6,495.00,annual,
966,371,360,2025-10-18,seats_expanded,3,7,577.50,annual,
967,371,360,2025-12-14,plan_downgraded,2,7,344.17,annual,
968,371,360,2026-05-16,plan_upgraded,3,7,577.50,annual,
969,372,361,2026-05-17,created,1,4,116.00,monthly,
970,373,362,2024-07-03,created,2,2,118.00,monthly,
971,373,362,2024-09-14,seats_expanded,2,3,177.00,monthly,
972,373,362,2025-07-01,seats_expanded,2,4,236.00,monthly,
973,373,362,2025-08-01,plan_upgraded,3,4,396.00,monthly,
974,373,362,2025-09-10,cancelled,3,4,0.00,monthly,low_adoption
975,374,363,2026-06-30,created,2,15,885.00,monthly,
976,375,364,2025-02-13,created,3,76,6270.00,annual,
977,375,364,2025-05-18,plan_downgraded,2,50,2458.33,annual,
978,375,364,2025-12-23,plan_upgraded,3,50,4125.00,annual,
979,376,365,2025-10-13,created,1,5,145.00,monthly,
980,376,365,2025-11-25,seats_expanded,1,6,174.00,monthly,
981,376,365,2026-08-24,cancelled,1,6,0.00,monthly,price
982,377,366,2024-09-10,created,3,29,2871.00,monthly,
983,377,366,2026-06-29,seats_expanded,3,33,3267.00,monthly,
984,378,367,2023-07-05,created,1,10,290.00,monthly,
985,378,367,2023-10-25,cancelled,1,10,0.00,monthly,price
986,379,368,2024-01-31,created,3,22,2178.00,monthly,
987,379,368,2024-02-12,seats_expanded,3,23,2277.00,monthly,
988,379,368,2025-07-04,seats_expanded,3,24,2376.00,monthly,
989,380,369,2023-06-01,created,2,21,1032.50,annual,
990,380,369,2023-09-17,cancelled,2,21,0.00,annual,low_adoption
991,381,369,2024-05-26,reactivated,2,13,639.17,annual,
992,381,369,2025-04-16,seats_expanded,2,14,688.33,annual,
993,382,370,2025-04-20,created,2,11,649.00,monthly,
994,382,370,2025-06-25,cancelled,2,11,0.00,monthly,internal_tool
995,383,371,2024-10-29,created,4,15,1862.50,annual,
996,383,371,2025-05-10,seats_expanded,4,17,2110.83,annual,
997,383,371,2026-05-07,seats_contracted,4,15,1862.50,annual,
998,384,372,2026-07-20,created,4,125,15520.83,annual,
999,385,373,2025-07-04,created,1,10,290.00,monthly,
1000,385,373,2025-11-23,cancelled,1,10,0.00,monthly,missing_features
1001,386,374,2025-12-24,created,3,17,1402.50,annual,
1002,387,375,2024-11-24,created,1,10,290.00,monthly,
1003,387,375,2025-12-25,cancelled,1,10,0.00,monthly,internal_tool
1004,388,376,2025-02-11,created,1,8,232.00,monthly,
1005,388,376,2025-08-06,plan_upgraded,2,8,472.00,monthly,
1006,388,376,2025-12-12,cancelled,2,8,0.00,monthly,missing_features
1007,389,377,2022-09-29,created,3,12,990.00,annual,
1008,389,377,2023-01-31,plan_upgraded,4,12,1490.00,annual,
1009,389,377,2023-02-19,seats_expanded,4,14,1738.33,annual,
1010,389,377,2023-06-21,seats_contracted,4,12,1490.00,annual,
1011,389,377,2023-10-04,seats_expanded,4,14,1738.33,annual,
1012,389,377,2023-12-01,seats_contracted,4,11,1365.83,annual,
1013,389,377,2024-03-25,seats_expanded,4,13,1614.17,annual,
1014,389,377,2024-05-27,seats_contracted,4,10,1241.67,annual,
1015,389,377,2024-12-28,plan_downgraded,3,10,825.00,annual,
1016,389,377,2025-08-17,plan_upgraded,4,10,1241.67,annual,
1017,389,377,2025-09-09,seats_expanded,4,11,1365.83,annual,
1018,389,377,2025-10-16,seats_contracted,4,10,1241.67,annual,
1019,390,378,2026-07-16,created,1,6,174.00,monthly,
1020,391,379,2024-06-11,created,2,50,2458.33,annual,
1021,392,380,2026-07-26,created,1,4,116.00,monthly,
1022,393,381,2025-07-13,created,1,10,290.00,monthly,
1023,393,381,2025-10-17,cancelled,1,10,0.00,monthly,low_adoption
1024,394,382,2022-08-06,created,3,15,1237.50,annual,
1025,394,382,2024-06-27,plan_downgraded,2,15,737.50,annual,
1026,394,382,2024-08-11,seats_expanded,2,18,885.00,annual,
1027,394,382,2025-04-14,seats_contracted,2,16,786.67,annual,
1028,395,383,2026-04-07,created,4,30,3725.00,annual,
1029,396,384,2025-03-14,created,3,30,2475.00,annual,
1030,396,384,2025-07-12,seats_expanded,3,35,2887.50,annual,
1031,396,384,2025-08-24,cancelled,3,35,0.00,annual,low_adoption
1032,397,384,2025-11-19,reactivated,3,27,2673.00,monthly,
1033,398,385,2024-09-15,created,2,7,413.00,monthly,
1034,398,385,2025-11-10,seats_expanded,2,8,472.00,monthly,
1035,399,386,2025-12-17,created,3,15,1237.50,annual,
1036,399,386,2026-06-21,seats_expanded,3,18,1485.00,annual,
1037,400,387,2025-10-13,created,3,20,1650.00,annual,
1038,401,388,2025-06-09,created,2,11,540.83,annual,
1039,402,389,2024-01-24,created,1,10,290.00,monthly,
1040,402,389,2024-02-15,plan_upgraded,2,10,590.00,monthly,
1041,402,389,2024-03-05,plan_upgraded,3,10,990.00,monthly,
1042,402,389,2024-10-12,seats_expanded,3,11,1089.00,monthly,
1043,402,389,2025-04-13,cancelled,3,11,0.00,monthly,low_adoption
1044,403,390,2024-10-14,created,2,10,590.00,monthly,
1045,404,391,2026-08-14,created,2,6,295.00,annual,
1046,405,392,2026-01-15,created,4,259,32159.17,annual,
1047,405,392,2026-08-15,seats_expanded,4,279,34642.50,annual,
1048,406,393,2024-12-05,created,3,37,3663.00,monthly,
1049,406,393,2025-03-06,cancelled,3,37,0.00,monthly,missing_features
1050,407,394,2024-06-06,created,3,332,32868.00,monthly,
1051,407,394,2025-06-19,seats_expanded,3,386,38214.00,monthly,
1052,407,394,2026-07-04,plan_upgraded,4,386,47928.33,annual,
1053,408,395,2025-09-10,created,3,38,3135.00,annual,
1054,409,396,2025-02-05,created,2,2,118.00,monthly,
1055,409,396,2025-07-19,plan_upgraded,3,2,198.00,monthly,
1056,410,397,2023-10-12,created,4,155,19245.83,annual,
1057,410,397,2024-01-21,cancelled,4,155,0.00,annual,internal_tool
1058,411,398,2024-08-31,created,1,4,116.00,monthly,
1059,411,398,2025-09-20,plan_upgraded,2,4,236.00,monthly,
1060,412,399,2025-10-05,created,2,3,147.50,annual,
1061,412,399,2026-03-15,cancelled,2,3,0.00,annual,price
1062,413,400,2026-06-13,created,3,395,32587.50,annual,
1063,414,401,2024-06-24,created,2,11,649.00,monthly,
1064,414,401,2024-11-08,plan_upgraded,3,11,1089.00,monthly,
1065,414,401,2025-05-13,seats_expanded,3,13,1287.00,monthly,
1066,414,401,2026-04-22,seats_expanded,3,14,1386.00,monthly,
1067,415,402,2025-06-28,created,1,10,290.00,monthly,
1068,415,402,2026-07-23,seats_contracted,1,9,261.00,monthly,
1069,416,403,2026-03-02,created,4,177,21977.50,annual,
1070,417,404,2025-06-26,created,2,18,885.00,annual,
1071,417,404,2025-10-08,seats_expanded,2,20,983.33,annual,
1072,417,404,2026-03-08,cancelled,2,20,0.00,annual,low_adoption
1073,418,405,2023-10-21,created,1,5,145.00,monthly,
1074,418,405,2024-04-06,plan_upgraded,2,5,295.00,monthly,
1075,418,405,2024-07-05,plan_upgraded,3,5,495.00,monthly,
1076,418,405,2025-05-16,cancelled,3,5,0.00,monthly,low_adoption
1077,419,406,2023-06-08,created,2,7,413.00,monthly,
1078,419,406,2025-12-26,cancelled,2,7,0.00,monthly,internal_tool
1079,420,407,2022-12-07,created,2,31,1524.17,annual,
1080,420,407,2023-04-09,seats_expanded,2,35,1720.83,annual,
1081,420,407,2023-08-31,seats_expanded,2,38,1868.33,annual,
1082,420,407,2024-05-24,seats_expanded,2,46,2261.67,annual,
1083,420,407,2024-11-17,seats_contracted,2,37,1819.17,annual,
1084,420,407,2025-05-07,seats_expanded,2,43,2114.17,annual,
1085,420,407,2025-10-04,seats_expanded,2,50,2458.33,annual,
1086,421,408,2025-10-24,created,2,4,236.00,monthly,
1087,421,408,2026-03-13,cancelled,2,4,0.00,monthly,internal_tool
1088,422,409,2024-09-15,created,2,25,1229.17,annual,
1089,422,409,2024-11-01,seats_expanded,2,28,1376.67,annual,
1090,422,409,2025-02-22,seats_expanded,2,34,1671.67,annual,
1091,422,409,2025-03-25,seats_expanded,2,40,1966.67,annual,
1092,422,409,2025-04-09,seats_expanded,2,45,2212.50,annual,
1093,422,409,2025-09-12,seats_expanded,2,50,2458.33,annual,
1094,423,410,2025-08-26,created,3,28,2310.00,annual,
1095,423,410,2026-05-31,plan_downgraded,2,28,1376.67,annual,
1096,424,411,2026-03-14,created,3,47,4653.00,monthly,
1097,424,411,2026-05-03,plan_downgraded,2,47,2773.00,monthly,
1098,424,411,2026-06-19,seats_expanded,2,50,2950.00,monthly,
1099,425,412,2023-05-08,created,1,10,290.00,monthly,
1100,425,412,2024-07-04,plan_upgraded,2,10,590.00,monthly,
1101,425,412,2025-03-04,seats_expanded,2,11,649.00,monthly,
1102,426,413,2025-02-24,created,2,25,1475.00,monthly,
1103,426,413,2025-12-10,cancelled,2,25,0.00,monthly,internal_tool
1104,427,414,2024-11-13,created,2,8,393.33,annual,
1105,428,415,2026-07-28,created,1,4,116.00,monthly,
1106,429,416,2025-11-29,created,2,29,1425.83,annual,
1107,429,416,2026-03-07,seats_expanded,2,33,1622.50,annual,
1108,429,416,2026-08-07,plan_upgraded,3,33,2722.50,annual,
1109,430,417,2025-09-22,created,1,2,58.00,monthly,
1110,431,418,2023-08-02,created,2,34,1671.67,annual,
1111,431,418,2023-09-24,plan_upgraded,3,34,2805.00,annual,
1112,431,418,2024-07-09,cancelled,3,34,0.00,annual,price
1113,432,419,2026-08-10,created,1,3,87.00,monthly,
1114,433,420,2024-11-04,created,2,2,118.00,monthly,
1115,433,420,2026-02-22,cancelled,2,2,0.00,monthly,missing_features
1116,434,421,2023-07-20,created,4,112,13906.67,annual,
1117,434,421,2024-11-17,seats_expanded,4,131,16265.83,annual,
1118,434,421,2025-11-23,seats_expanded,4,139,17259.17,annual,
1119,435,422,2024-07-23,created,1,6,174.00,monthly,
1120,435,422,2025-03-14,plan_upgraded,2,6,354.00,monthly,
1121,435,422,2026-01-07,plan_upgraded,3,6,594.00,monthly,
1122,435,422,2026-07-30,seats_expanded,3,7,693.00,monthly,
1123,436,423,2025-12-18,created,4,15,1862.50,annual,
1124,437,424,2023-09-28,created,4,169,20984.17,annual,
1125,437,424,2024-05-14,seats_contracted,4,130,16141.67,annual,
1126,437,424,2024-10-26,plan_downgraded,3,130,10725.00,annual,
1127,437,424,2025-08-03,seats_expanded,3,152,12540.00,annual,
1128,437,424,2025-09-29,seats_expanded,3,163,13447.50,annual,
1129,437,424,2025-10-23,seats_expanded,3,187,15427.50,annual,
1130,437,424,2025-11-22,plan_upgraded,4,187,23219.17,annual,
1131,437,424,2026-01-12,seats_expanded,4,224,27813.33,annual,
1132,438,425,2026-08-28,created,3,19,1881.00,monthly,
1133,439,426,2024-09-27,created,1,10,290.00,monthly,
1134,440,427,2024-09-12,created,1,4,116.00,monthly,
1135,440,427,2024-10-04,seats_expanded,1,5,145.00,monthly,
1136,441,428,2025-04-16,created,2,8,472.00,monthly,
1137,441,428,2026-04-28,seats_expanded,2,9,531.00,monthly,
1138,442,429,2026-06-30,created,1,7,203.00,monthly,
1139,443,430,2026-01-24,created,3,29,2871.00,monthly,
1140,444,431,2025-09-13,created,2,26,1278.33,annual,
1141,444,431,2026-02-12,cancelled,2,26,0.00,annual,price
1142,445,432,2023-12-21,created,4,26,3228.33,annual,
1143,445,432,2024-10-26,seats_expanded,4,28,3476.67,annual,
1144,445,432,2025-11-13,seats_expanded,4,30,3725.00,annual,
1145,445,432,2026-03-30,cancelled,4,30,0.00,annual,missing_features
1146,446,433,2024-11-01,created,1,3,87.00,monthly,
1147,446,433,2024-12-15,seats_expanded,1,4,116.00,monthly,
1148,446,433,2025-06-26,plan_upgraded,2,4,236.00,monthly,
1149,446,433,2025-10-10,seats_contracted,2,3,177.00,monthly,
1150,446,433,2026-02-04,plan_upgraded,3,3,297.00,monthly,
1151,446,433,2026-04-20,seats_expanded,3,4,396.00,monthly,
1152,447,434,2023-06-14,created,4,296,36753.33,annual,
1153,447,434,2024-06-07,plan_downgraded,3,296,24420.00,annual,
1154,447,434,2024-08-30,plan_upgraded,4,296,36753.33,annual,
1155,447,434,2024-10-09,seats_expanded,4,325,40354.17,annual,
1156,447,434,2025-03-09,seats_expanded,4,375,46562.50,annual,
1157,447,434,2025-06-06,seats_expanded,4,435,54012.50,annual,
1158,447,434,2025-11-26,seats_expanded,4,487,60469.17,annual,
1159,447,434,2026-08-19,seats_contracted,4,423,52522.50,annual,
1160,448,435,2025-06-04,created,2,9,531.00,monthly,
1161,449,436,2025-09-15,created,2,6,354.00,monthly,
1162,449,436,2026-01-26,seats_expanded,2,7,413.00,monthly,
1163,449,436,2026-03-10,seats_expanded,2,8,472.00,monthly,
1164,450,437,2023-10-30,created,1,10,290.00,monthly,
1165,450,437,2024-01-03,cancelled,1,10,0.00,monthly,low_adoption
1166,451,438,2022-07-17,created,2,29,1425.83,annual,
1167,451,438,2023-06-16,plan_upgraded,3,29,2392.50,annual,
1168,451,438,2025-10-06,plan_downgraded,2,29,1425.83,annual,
1169,451,438,2025-12-14,seats_expanded,2,33,1622.50,annual,
1170,452,439,2026-02-21,created,2,2,118.00,monthly,
1171,453,440,2024-10-03,created,3,34,3366.00,monthly,
1172,453,440,2025-01-16,seats_expanded,3,41,4059.00,monthly,
1173,453,440,2025-11-05,plan_upgraded,4,41,5090.83,annual,
1174,454,441,2024-11-19,created,2,34,1671.67,annual,
1175,454,441,2025-03-31,plan_upgraded,3,34,2805.00,annual,
1176,454,441,2025-04-07,seats_expanded,3,37,3052.50,annual,
1177,454,441,2025-05-05,seats_expanded,3,42,3465.00,annual,
1178,454,441,2025-10-16,seats_expanded,3,46,3795.00,annual,
1179,454,441,2025-11-05,seats_expanded,3,50,4125.00,annual,
1180,454,441,2026-06-19,cancelled,3,50,0.00,annual,low_adoption
1181,455,442,2025-02-14,created,1,10,290.00,monthly,
1182,455,442,2025-05-12,seats_contracted,1,8,232.00,monthly,
1183,455,442,2025-09-17,seats_expanded,1,10,290.00,monthly,
1184,455,442,2026-08-14,plan_upgraded,2,10,590.00,monthly,
1185,456,443,2026-02-07,created,2,50,2950.00,monthly,
1186,457,444,2025-08-12,created,1,10,290.00,monthly,
1187,457,444,2026-03-15,plan_upgraded,2,10,590.00,monthly,
1188,457,444,2026-07-18,seats_contracted,2,8,472.00,monthly,
1189,458,445,2026-06-26,created,3,20,1650.00,annual,
1190,459,446,2025-07-31,created,4,31,3849.17,annual,
1191,459,446,2026-06-16,cancelled,4,31,0.00,annual,low_adoption
1192,460,447,2024-05-15,created,2,6,354.00,monthly,
1193,460,447,2025-02-27,plan_upgraded,3,6,594.00,monthly,
1194,460,447,2025-12-30,seats_expanded,3,7,693.00,monthly,
1195,460,447,2026-01-01,cancelled,3,7,0.00,monthly,low_adoption
1196,461,447,2026-05-23,reactivated,3,5,495.00,monthly,
1197,462,448,2026-02-08,created,3,28,2310.00,annual,
1198,462,448,2026-05-02,seats_expanded,3,31,2557.50,annual,
1199,463,449,2022-12-21,created,2,25,1475.00,monthly,
1200,463,449,2024-01-30,seats_expanded,2,27,1593.00,monthly,
1201,463,449,2025-02-06,plan_upgraded,3,27,2673.00,monthly,
1202,463,449,2025-05-23,cancelled,3,27,0.00,monthly,low_adoption
1203,464,450,2025-04-13,created,4,92,11423.33,annual,
1204,464,450,2025-11-16,seats_expanded,4,103,12789.17,annual,
1205,465,451,2026-07-24,created,3,9,742.50,annual,
1206,466,452,2025-09-24,created,3,24,1980.00,annual,
1207,466,452,2025-10-25,plan_upgraded,4,24,2980.00,annual,
1208,466,452,2026-02-10,seats_contracted,4,20,2483.33,annual,
1209,467,453,2026-08-25,created,1,6,174.00,monthly,
1210,468,454,2024-05-29,created,2,6,354.00,monthly,
1211,468,454,2024-06-10,seats_contracted,2,5,295.00,monthly,
1212,468,454,2024-07-14,cancelled,2,5,0.00,monthly,missing_features
1213,469,455,2026-07-24,created,2,6,295.00,annual,
1214,470,456,2024-03-11,created,2,12,708.00,monthly,
1215,470,456,2024-04-14,seats_contracted,2,10,590.00,monthly,
1216,470,456,2024-08-14,plan_upgraded,3,10,990.00,monthly,
1217,470,456,2025-03-27,cancelled,3,10,0.00,monthly,low_adoption
1218,471,457,2026-04-21,created,2,50,2458.33,annual,
1219,472,458,2024-05-22,created,1,2,58.00,monthly,
1220,473,459,2024-12-25,created,4,386,47928.33,annual,
1221,473,459,2025-06-20,seats_contracted,4,338,41968.33,annual,
1222,473,459,2025-07-28,seats_expanded,4,400,49666.67,annual,
1223,474,460,2025-04-07,created,2,50,2458.33,annual,
1224,474,460,2026-05-27,plan_upgraded,3,50,4125.00,annual,
1225,474,460,2026-07-13,seats_contracted,3,43,3547.50,annual,
1226,475,461,2025-12-25,created,3,34,2805.00,annual,
1227,475,461,2026-04-09,seats_expanded,3,38,3135.00,annual,
1228,476,462,2022-09-08,created,3,29,2392.50,annual,
1229,476,462,2023-04-19,plan_downgraded,2,29,1425.83,annual,
1230,476,462,2023-07-15,plan_downgraded,1,10,290.00,monthly,
1231,476,462,2026-06-27,seats_contracted,1,8,232.00,monthly,
1232,477,463,2025-09-30,created,3,126,10395.00,annual,
1233,478,464,2024-03-10,created,2,7,413.00,monthly,
1234,478,464,2024-05-18,plan_upgraded,3,7,693.00,monthly,
1235,478,464,2024-06-24,seats_expanded,3,8,792.00,monthly,
1236,478,464,2025-03-18,plan_upgraded,4,8,993.33,annual,
1237,478,464,2026-07-27,seats_expanded,4,9,1117.50,annual,
1238,478,464,2026-08-24,cancelled,4,9,0.00,annual,competitor
1239,479,465,2025-08-27,created,1,9,261.00,monthly,
1240,479,465,2026-04-29,seats_expanded,1,10,290.00,monthly,
1241,479,465,2026-05-27,plan_upgraded,2,10,590.00,monthly,
1242,480,466,2024-09-15,created,2,9,531.00,monthly,
1243,480,466,2025-01-20,seats_contracted,2,7,413.00,monthly,
1244,480,466,2025-09-22,plan_upgraded,3,7,693.00,monthly,
1245,480,466,2026-05-23,cancelled,3,7,0.00,monthly,price
1246,481,467,2025-06-13,created,3,5,495.00,monthly,
1247,481,467,2026-06-06,seats_contracted,3,4,396.00,monthly,
1248,482,468,2022-07-26,created,2,3,177.00,monthly,
1249,482,468,2023-01-08,seats_expanded,2,4,236.00,monthly,
1250,482,468,2023-09-17,seats_expanded,2,5,295.00,monthly,
1251,482,468,2025-08-02,cancelled,2,5,0.00,monthly,price
1252,483,468,2026-03-03,reactivated,2,3,177.00,monthly,
1253,484,469,2026-04-30,created,1,10,290.00,monthly,
1254,484,469,2026-05-13,plan_upgraded,2,10,590.00,monthly,
1255,485,470,2025-08-11,created,2,8,472.00,monthly,
1256,485,470,2025-10-13,seats_expanded,2,9,531.00,monthly,
1257,486,471,2023-07-10,created,3,42,3465.00,annual,
1258,486,471,2023-12-10,seats_expanded,3,46,3795.00,annual,
1259,486,471,2024-11-28,seats_expanded,3,56,4620.00,annual,
1260,486,471,2025-04-11,plan_upgraded,4,56,6953.33,annual,
1261,486,471,2026-03-19,seats_expanded,4,68,8443.33,annual,
1262,487,472,2024-01-05,created,3,47,3877.50,annual,
1263,487,472,2025-06-19,seats_expanded,3,50,4125.00,annual,
1264,487,472,2025-09-19,seats_contracted,3,41,3382.50,annual,
1265,487,472,2025-10-13,seats_expanded,3,44,3630.00,annual,
1266,487,472,2025-11-11,seats_expanded,3,52,4290.00,annual,
1267,487,472,2026-04-26,seats_expanded,3,60,4950.00,annual,
1268,487,472,2026-06-17,seats_expanded,3,70,5775.00,annual,
1269,488,473,2025-10-15,created,4,283,35139.17,annual,
1270,488,473,2026-05-13,seats_expanded,4,341,42340.83,annual,
1271,488,473,2026-08-12,seats_expanded,4,412,51156.67,annual,
1272,489,474,2025-12-03,created,2,40,1966.67,annual,
1273,490,475,2026-03-24,created,1,10,290.00,monthly,
1274,490,475,2026-08-16,seats_contracted,1,8,232.00,monthly,
1275,491,476,2025-04-03,created,1,8,232.00,monthly,
1276,491,476,2025-06-30,plan_upgraded,2,8,472.00,monthly,
1277,491,476,2025-11-26,plan_upgraded,3,8,792.00,monthly,
1278,491,476,2026-02-28,seats_expanded,3,9,891.00,monthly,
1279,492,477,2025-10-14,created,2,5,295.00,monthly,
1280,492,477,2026-08-14,plan_upgraded,3,5,495.00,monthly,
1281,493,478,2026-01-15,created,2,18,885.00,annual,
1282,493,478,2026-03-17,seats_contracted,2,16,786.67,annual,
1283,494,479,2023-12-02,created,2,17,835.83,annual,
1284,494,479,2024-04-22,seats_contracted,2,16,786.67,annual,
1285,494,479,2025-02-17,plan_upgraded,3,16,1320.00,annual,
1286,494,479,2025-05-21,seats_contracted,3,15,1237.50,annual,
1287,494,479,2025-09-21,cancelled,3,15,0.00,annual,missing_features
1288,495,480,2025-09-29,created,4,309,38367.50,annual,
1289,495,480,2025-12-25,seats_expanded,4,353,43830.83,annual,
1290,495,480,2026-04-28,seats_contracted,4,283,35139.17,annual,
