usage_id,customer_id,subscription_id,usage_date,active_seats,licensed_seats,work_items_completed,api_calls,session_minutes
33268,176,182,2026-02-25,141,228,652,2016,3115
33269,176,182,2026-02-27,151,228,698,2184,3358
33270,176,182,2026-03-02,140,228,559,2041,3055
33271,176,182,2026-03-03,209,228,877,2960,4583
33272,176,182,2026-03-06,152,228,678,2202,3330
33273,176,182,2026-03-07,154,228,928,2208,3396
33274,176,182,2026-03-11,215,228,944,3097,4735
33275,176,182,2026-03-13,203,228,837,2899,4466
33276,176,182,2026-03-16,217,228,1076,3121,4765
33277,176,182,2026-03-18,228,228,1117,3247,4984
33278,176,182,2026-03-24,228,228,979,3216,4993
33279,176,182,2026-03-26,117,228,528,1629,2588
33280,176,182,2026-03-27,140,228,756,2040,3089
33281,176,182,2026-03-28,109,228,462,1533,2363
33282,176,182,2026-03-30,218,228,804,3135,4799
33283,176,182,2026-04-01,221,228,1135,3159,4898
33284,176,182,2026-04-02,226,228,739,3222,4962
33285,176,182,2026-04-07,228,228,737,3215,5020
33286,176,182,2026-04-09,228,228,840,3259,5007
33287,176,182,2026-04-13,111,228,286,1610,2411
33288,176,182,2026-04-14,112,228,383,1633,2435
33289,176,182,2026-04-15,189,228,470,2674,4147
33290,176,182,2026-04-17,170,228,584,2462,3731
33291,176,182,2026-04-20,220,228,825,3134,4826
33292,176,182,2026-04-24,141,228,793,2030,3110
33293,176,182,2026-04-27,132,228,496,1913,2886
33294,176,182,2026-04-28,228,228,1016,3233,5000
33295,176,182,2026-04-29,128,228,596,1827,2825
33296,176,182,2026-04-30,228,228,1252,3267,5041
33297,176,182,2026-05-02,215,228,795,3068,4755
33298,176,182,2026-05-06,204,228,849,2890,4478
33299,176,182,2026-05-11,176,251,709,2521,3868
33300,176,182,2026-05-12,169,251,938,2413,3705
33301,176,182,2026-05-13,223,251,925,3200,4899
33302,176,182,2026-05-18,241,251,1036,3398,5292
33303,176,182,2026-05-19,251,251,1108,3568,5522
33304,176,182,2026-05-21,251,251,1372,3604,5514
33305,176,182,2026-05-22,149,251,828,2121,3289
33306,176,182,2026-05-25,166,251,622,2373,3647
33307,176,182,2026-05-26,251,251,1524,3582,5536
33308,176,182,2026-05-27,185,251,885,2649,4071
33309,176,182,2026-05-31,247,251,1356,3537,5429
33310,176,182,2026-06-02,251,251,1005,3583,5548
33311,176,182,2026-06-03,238,251,1094,3388,5252
33312,176,182,2026-06-05,122,251,486,1723,2679
33313,176,182,2026-06-09,142,251,499,2035,3140
33314,176,182,2026-06-10,166,251,922,2416,3612
33315,176,182,2026-06-11,150,251,652,2171,3282
33316,176,182,2026-06-15,181,251,680,2579,4036
33317,176,182,2026-06-17,251,251,1517,3574,5503
33318,176,182,2026-06-18,197,251,932,2834,4339
33319,176,182,2026-06-22,251,251,1104,3574,5507
33320,176,182,2026-06-23,134,251,424,1884,2954
33321,176,182,2026-06-26,123,251,435,1768,2704
33322,176,182,2026-06-28,140,251,635,2004,3057
33323,176,182,2026-07-01,207,251,997,2964,4527
33324,176,182,2026-07-02,250,251,1083,3594,5496
33325,176,182,2026-07-03,240,251,1068,3440,5275
33326,176,182,2026-07-08,152,251,854,2147,3332
33327,176,182,2026-07-09,153,251,688,2158,3365
33328,176,182,2026-07-10,193,251,885,2708,4235
33329,176,182,2026-07-13,134,251,459,1913,2934
33330,176,182,2026-07-16,133,251,627,1911,2876
33331,176,182,2026-07-17,250,251,1342,3629,5479
33332,176,182,2026-07-23,156,251,965,2228,3446
33333,176,182,2026-07-28,199,251,1048,2844,4395
33334,176,182,2026-07-29,165,251,862,2372,3673
33335,176,182,2026-07-30,251,251,1024,3572,5534
33336,176,182,2026-07-31,223,251,1242,3171,4904
33337,176,182,2026-08-01,169,251,729,2416,3711
33338,176,182,2026-08-06,186,251,673,2672,4091
33339,176,182,2026-08-10,200,251,850,2859,4399
33340,176,182,2026-08-11,161,251,664,2290,3549
33341,176,182,2026-08-12,251,251,1059,3580,5548
33342,176,182,2026-08-13,211,251,921,3025,4625
33343,176,182,2026-08-14,251,251,1471,3589,5499
33344,176,182,2026-08-17,206,251,930,2897,4549
33345,176,182,2026-08-18,176,251,840,2508,3847
33346,176,182,2026-08-19,199,251,837,2829,4387
33347,176,182,2026-08-20,218,251,1184,3142,4831
33348,176,182,2026-08-21,141,251,659,2064,3123
33349,176,182,2026-08-24,157,251,601,2236,3455
33350,176,182,2026-08-25,181,251,604,2554,3976
33351,176,182,2026-08-26,176,251,768,2489,3842
33352,176,182,2026-08-31,164,251,631,2346,3627
33353,177,183,2026-07-30,8,16,41,128,184
33354,177,183,2026-08-04,15,16,57,165,311
33355,177,183,2026-08-05,12,16,45,136,264
33356,177,183,2026-08-06,7,16,31,87,144
33357,177,183,2026-08-07,15,16,72,190,345
33358,177,183,2026-08-18,16,16,68,171,336
33359,177,183,2026-08-19,7,16,20,75,173
33360,177,183,2026-08-21,10,16,43,114,245
33361,177,183,2026-08-24,11,16,22,96,205
33362,177,183,2026-08-26,16,16,70,166,361
33363,177,183,2026-08-27,12,16,48,58,213
33364,177,183,2026-08-28,10,16,50,129,214
33365,177,183,2026-08-30,16,16,57,179,340
33366,178,184,2024-08-05,8,10,48,0,176
33367,178,184,2024-08-06,7,10,30,0,159
33368,178,184,2024-08-07,4,10,13,0,90
33369,178,184,2024-08-08,5,10,20,0,116
33370,178,184,2024-08-09,10,10,26,0,254
33371,178,184,2024-08-13,5,10,19,0,127
33372,178,184,2024-08-15,8,10,28,0,171
33373,178,184,2024-08-27,9,10,27,0,165
33374,178,184,2024-08-28,7,10,22,0,144
33375,178,184,2024-08-29,5,10,17,0,124
33376,178,184,2024-08-30,4,10,11,0,80
33377,178,184,2024-09-05,4,10,12,0,81
33378,178,184,2024-09-06,8,10,28,0,138
33379,178,184,2024-09-07,5,10,18,0,116
33380,178,184,2024-09-10,7,10,34,0,156
33381,178,184,2024-09-11,7,10,26,0,177
33382,178,184,2024-09-12,5,10,12,0,98
33383,178,184,2024-09-16,6,10,23,0,137
33384,178,184,2024-09-19,9,10,31,31,207
33385,178,184,2024-09-24,8,10,26,69,147
33386,178,184,2024-09-26,8,10,33,123,156
33387,178,184,2024-09-27,7,10,29,57,130
33388,178,184,2024-10-01,4,10,13,48,126
33389,178,184,2024-10-03,4,10,11,4,90
33390,178,184,2024-10-04,9,10,27,89,226
33391,178,184,2024-10-05,7,10,17,71,136
33392,178,184,2024-10-08,7,10,18,72,141
33393,178,184,2024-10-09,9,10,30,83,147
33394,178,184,2024-10-10,7,10,21,61,159
33395,178,184,2024-10-11,9,10,35,73,218
33396,178,184,2024-10-15,9,10,25,91,193
33397,178,184,2024-10-16,6,10,16,56,118
33398,178,184,2024-10-18,5,10,18,100,109
33399,178,184,2024-10-21,8,10,28,44,153
33400,178,184,2024-10-22,5,10,18,32,95
33401,178,184,2024-10-25,5,10,20,30,134
33402,178,184,2024-10-29,8,10,28,94,156
33403,178,184,2024-10-31,6,10,24,94,122
33404,178,184,2024-11-01,6,10,23,52,113
33405,178,184,2024-11-02,9,10,38,131,176
33406,178,184,2024-11-14,9,10,36,125,204
33407,178,184,2024-11-16,8,10,23,52,197
33408,178,184,2024-11-18,4,10,11,72,102
33409,178,184,2024-11-21,4,10,12,45,107
33410,178,184,2024-11-22,7,10,34,4,155
33411,178,184,2024-11-26,5,10,19,72,126
33412,178,184,2024-11-29,9,10,35,89,229
33413,178,184,2024-12-02,10,10,33,93,183
33414,178,184,2024-12-12,8,10,31,108,157
33415,178,184,2024-12-16,7,10,29,83,149
33416,178,184,2024-12-18,8,10,35,91,190
33417,178,184,2024-12-24,4,10,11,44,86
33418,178,184,2024-12-26,8,10,18,91,165
33419,178,184,2025-01-01,8,10,30,63,169
33420,178,184,2025-01-02,7,10,16,71,118
33421,178,184,2025-01-06,5,10,15,76,124
33422,178,184,2025-01-07,4,10,12,59,91
33423,178,184,2025-01-08,6,10,24,77,122
33424,178,184,2025-01-09,6,10,29,62,148
33425,178,184,2025-01-10,8,10,25,98,155
33426,178,184,2025-01-16,6,10,24,69,123
33427,178,184,2025-01-21,8,10,34,70,128
33428,178,184,2025-01-22,8,10,35,88,182
33429,178,184,2025-01-29,7,10,31,14,143
33430,178,184,2025-01-30,4,10,14,47,82
33431,178,184,2025-01-31,9,10,30,94,172
33432,178,184,2025-02-04,9,10,36,103,204
33433,178,184,2025-02-06,7,10,29,52,140
33434,178,184,2025-02-07,7,10,29,86,160
33435,178,184,2025-02-11,7,10,36,96,177
33436,178,184,2025-02-12,6,10,20,47,164
33437,178,184,2025-02-17,8,10,35,107,199
33438,178,184,2025-02-20,10,10,38,89,197
33439,178,184,2025-02-21,8,10,25,107,166
33440,178,184,2025-02-26,7,10,26,78,142
33441,178,184,2025-02-27,4,10,14,71,64
33442,178,184,2025-03-01,7,10,22,88,171
33443,178,184,2025-03-03,5,10,18,44,96
33444,178,184,2025-03-06,7,10,27,60,166
33445,178,184,2025-03-10,7,10,23,23,164
33446,178,184,2025-03-16,4,10,17,27,115
33447,178,184,2025-03-17,5,10,23,62,93
33448,178,184,2025-03-18,9,10,25,73,208
33449,178,184,2025-03-19,6,10,21,47,93
33450,178,184,2025-03-20,9,10,33,79,174
33451,178,184,2025-03-21,4,10,16,14,104
33452,178,184,2025-03-24,4,10,14,63,53
33453,178,184,2025-03-25,4,10,16,42,111
33454,178,184,2025-03-27,7,10,29,44,131
33455,178,184,2025-03-31,10,10,43,128,213
33456,178,184,2025-04-01,6,10,24,47,99
33457,178,184,2025-04-03,4,10,12,15,83
33458,178,184,2025-04-04,8,10,21,69,165
33459,178,184,2025-04-06,7,9,20,52,155
33460,178,184,2025-04-07,9,9,37,90,217
33461,178,184,2025-04-09,8,9,29,87,182
33462,178,184,2025-04-14,5,9,20,55,116
33463,178,184,2025-04-16,7,9,26,47,136
33464,178,184,2025-04-17,8,9,45,46,155
33465,178,184,2025-04-18,8,9,40,117,213
33466,178,184,2025-04-21,9,9,43,84,199
33467,178,184,2025-04-23,9,9,25,86,195
33468,178,184,2025-04-24,4,9,15,33,95
33469,178,184,2025-04-25,8,9,37,31,180
33470,178,184,2025-04-28,6,9,19,40,149
33471,178,184,2025-05-01,9,9,27,74,170
33472,178,184,2025-05-09,7,9,32,52,163
33473,178,184,2025-05-12,9,9,45,100,218
33474,178,184,2025-05-18,6,9,29,93,125
33475,178,184,2025-05-19,6,9,27,42,143
33476,178,184,2025-05-20,7,9,25,99,155
33477,178,184,2025-05-22,8,9,31,93,171
33478,178,184,2025-05-23,8,9,36,31,159
33479,178,184,2025-05-27,6,9,22,91,131
33480,178,184,2025-05-28,5,9,14,36,130
33481,178,184,2025-05-30,7,9,24,21,170
33482,178,184,2025-06-04,8,9,25,0,183
33483,178,184,2025-06-10,5,9,14,0,89
33484,178,184,2025-06-12,8,9,37,0,179
33485,178,184,2025-06-13,8,9,38,0,175
33486,178,184,2025-06-18,8,9,43,0,173
33487,178,184,2025-06-20,9,9,30,0,215
33488,178,184,2025-06-24,7,9,28,0,156
33489,178,184,2025-06-26,9,9,28,0,233
33490,178,184,2025-06-27,6,9,29,0,135
33491,178,184,2025-07-01,8,9,29,0,157
33492,178,184,2025-07-03,9,9,28,0,199
33493,178,184,2025-07-04,4,9,20,0,111
33494,178,184,2025-07-07,7,9,21,0,130
33495,178,184,2025-07-10,7,9,31,0,148
33496,178,184,2025-07-11,7,9,30,0,149
33497,178,184,2025-07-12,9,9,45,0,211
33498,178,184,2025-07-14,8,9,27,0,146
33499,178,184,2025-07-16,7,9,18,0,172
33500,178,184,2025-07-17,6,9,23,0,135
33501,178,184,2025-07-18,4,9,11,0,62
33502,178,184,2025-07-21,8,9,33,0,198
33503,178,184,2025-07-28,6,9,22,0,131
33504,178,184,2025-07-29,9,9,42,0,209
33505,178,184,2025-08-02,8,9,39,0,188
33506,178,184,2025-08-05,6,9,18,0,118
33507,178,184,2025-08-06,5,9,22,0,96
33508,178,184,2025-08-07,5,9,17,0,138
33509,178,184,2025-08-13,8,9,28,0,178
33510,178,184,2025-08-14,6,9,32,0,141
33511,178,184,2025-08-15,5,9,24,0,106
33512,178,184,2025-08-19,8,10,33,0,183
33513,178,184,2025-08-21,5,10,18,0,106
33514,178,184,2025-08-22,6,10,30,0,121
33515,178,184,2025-08-23,8,10,32,0,183
33516,178,184,2025-08-27,8,10,28,0,137
33517,178,184,2025-09-01,9,10,39,0,184
33518,178,184,2025-09-02,10,10,33,0,202
33519,178,184,2025-09-05,5,10,14,0,111
33520,178,184,2025-09-08,4,10,15,0,69
33521,178,184,2025-09-12,6,10,25,0,123
33522,178,184,2025-09-16,9,10,40,0,173
33523,178,184,2025-09-18,10,10,41,0,243
33524,178,184,2025-09-22,5,10,23,0,112
33525,178,184,2025-09-25,10,10,34,0,255
33526,178,184,2025-09-26,6,10,9,0,110
33527,178,184,2025-09-28,6,8,11,0,119
33528,178,184,2025-09-30,8,8,41,0,145
33529,178,184,2025-10-01,3,8,7,0,75
33530,178,184,2025-10-03,5,8,23,0,112
33531,178,184,2025-10-06,3,8,13,0,34
33532,178,184,2025-10-09,6,8,19,0,154
33533,178,184,2025-10-14,5,8,14,0,98
33534,178,184,2025-10-17,7,8,27,0,126
33535,178,184,2025-10-19,8,8,25,0,187
33536,178,184,2025-10-20,7,8,25,0,130
33537,178,184,2025-10-26,5,8,18,0,102
33538,178,184,2025-10-28,5,8,17,0,90
33539,178,184,2025-10-30,8,8,25,0,154
33540,178,184,2025-10-31,6,8,22,0,126
33541,178,184,2025-11-01,7,8,19,0,143
33542,178,184,2025-11-02,5,8,23,0,116
33543,178,184,2025-11-04,7,8,28,0,166
33544,178,184,2025-11-07,5,8,18,0,111
33545,178,184,2025-11-11,8,8,29,0,184
33546,178,184,2025-11-12,5,8,21,0,132
33547,178,184,2025-11-19,6,8,23,0,122
33548,178,184,2025-11-20,6,8,20,0,157
33549,178,184,2025-11-21,5,8,16,0,94
33550,178,184,2025-11-26,5,8,23,0,113
33551,178,184,2025-11-28,4,8,10,0,115
33552,178,184,2025-12-02,6,8,19,0,124
33553,178,184,2025-12-03,6,8,25,0,81
33554,178,184,2025-12-05,7,8,27,0,179
33555,178,184,2025-12-09,6,8,31,0,100
33556,178,184,2025-12-12,3,8,12,0,73
33557,178,184,2025-12-14,4,8,11,0,113
33558,178,184,2025-12-15,7,8,25,0,155
33559,178,184,2025-12-17,4,8,12,0,71
33560,178,184,2025-12-18,7,8,14,0,148
33561,178,184,2025-12-19,7,8,29,0,170
33562,178,184,2025-12-22,6,8,26,0,119
33563,178,184,2025-12-25,5,8,15,0,123
33564,178,184,2025-12-26,8,8,33,0,138
33565,178,184,2025-12-28,4,8,13,0,68
33566,178,184,2025-12-30,4,8,23,0,93
33567,178,184,2026-01-08,5,8,16,0,92
33568,178,184,2026-01-12,6,8,25,0,159
33569,178,184,2026-01-13,7,8,22,0,184
33570,178,184,2026-01-14,5,8,14,0,91
33571,178,184,2026-01-20,6,8,19,0,124
33572,178,184,2026-01-27,7,8,28,0,162
33573,178,184,2026-01-28,4,8,15,0,89
33574,178,184,2026-01-30,7,8,29,0,151
33575,178,184,2026-01-31,8,8,40,0,145
33576,178,184,2026-02-03,5,8,20,0,92
33577,178,184,2026-02-05,4,8,14,0,87
33578,178,184,2026-02-10,3,8,12,0,62
33579,178,184,2026-02-11,7,8,29,0,144
33580,178,184,2026-02-13,8,8,29,0,161
33581,178,184,2026-02-16,6,8,28,0,119
33582,178,184,2026-02-21,4,8,14,0,88
33583,178,184,2026-02-23,7,8,31,0,164
33584,178,184,2026-03-04,5,8,25,0,129
33585,178,184,2026-03-05,3,8,9,0,87
33586,178,184,2026-03-10,4,8,15,0,107
33587,178,184,2026-03-13,4,8,20,0,59
33588,178,184,2026-03-16,6,8,21,0,146
33589,178,184,2026-03-17,8,8,29,0,172
33590,178,184,2026-03-18,4,8,16,0,135
33591,178,184,2026-03-19,5,8,16,0,134
33592,178,184,2026-03-20,5,8,21,0,106
33593,178,184,2026-03-24,7,8,32,0,119
33594,178,184,2026-03-25,5,8,18,0,98
33595,178,184,2026-03-27,6,8,27,0,156
33596,178,184,2026-03-31,6,8,28,0,119
33597,178,184,2026-04-01,4,8,11,0,111
33598,178,184,2026-04-02,6,8,26,0,122
33599,178,184,2026-04-06,6,8,19,0,125
33600,178,184,2026-04-07,4,8,10,0,124
33601,178,184,2026-04-10,4,8,9,0,58
33602,178,184,2026-04-15,5,8,11,0,76
33603,178,184,2026-04-19,6,8,29,0,128
33604,178,184,2026-04-20,4,8,13,0,61
33605,178,184,2026-04-21,8,8,19,0,204
33606,178,184,2026-04-24,6,8,11,0,139
33607,178,184,2026-04-28,3,8,10,0,49
33608,178,184,2026-04-30,6,8,19,0,111
33609,178,184,2026-05-04,4,8,15,0,95
33610,178,184,2026-05-11,4,8,17,0,92
33611,178,184,2026-05-12,3,8,11,0,59
33612,178,184,2026-05-13,8,8,27,0,205
33613,178,184,2026-05-14,6,8,18,0,113
33614,178,184,2026-05-15,4,8,14,0,98
33615,178,184,2026-05-18,6,8,25,0,128
33616,178,184,2026-05-27,6,8,28,0,130
33617,178,184,2026-06-03,4,8,19,0,91
33618,178,184,2026-06-04,5,8,18,0,113
33619,178,184,2026-06-09,5,8,9,0,87
33620,178,184,2026-06-11,4,8,19,0,94
33621,178,184,2026-06-15,3,8,10,0,103
33622,178,184,2026-06-18,4,8,12,0,94
33623,178,184,2026-06-19,8,8,31,0,180
33624,178,184,2026-06-24,3,8,11,0,73
33625,178,184,2026-06-26,5,8,21,0,95
33626,178,184,2026-06-27,5,8,14,0,145
33627,178,184,2026-06-29,4,8,11,0,106
33628,178,184,2026-07-02,6,8,25,0,170
33629,178,184,2026-07-07,4,8,18,0,94
33630,178,184,2026-07-10,5,8,14,0,138
33631,178,184,2026-07-21,4,8,12,0,112
33632,178,184,2026-07-22,6,8,27,0,97
33633,178,184,2026-07-29,4,8,11,0,93
33634,178,184,2026-08-07,5,8,10,0,97
33635,178,184,2026-08-14,6,8,24,0,134
33636,178,184,2026-08-17,8,8,19,0,186
33637,178,184,2026-08-24,7,8,29,0,120
33638,178,184,2026-08-25,7,8,17,0,134
33639,178,184,2026-08-26,7,8,27,0,137
33640,178,184,2026-08-27,5,8,19,0,78
33641,178,184,2026-08-28,3,8,14,0,70
33642,178,184,2026-08-29,7,8,25,0,189
33643,178,184,2026-08-31,4,8,20,0,74
33644,179,185,2022-08-12,2,2,5,0,48
33645,179,185,2022-08-13,1,2,4,19,31
33646,179,185,2022-08-17,2,2,7,24,44
33647,179,185,2022-08-18,2,2,9,0,44
33648,179,185,2022-08-19,1,2,5,7,10
33649,179,185,2022-08-20,1,2,4,1,5
33650,179,185,2022-08-22,2,2,10,0,65
33651,179,185,2022-08-23,2,2,6,18,53
33652,179,185,2022-08-24,2,2,10,24,37
33653,179,185,2022-08-25,2,2,7,42,37
33654,179,185,2022-08-26,1,2,4,33,35
33655,179,185,2022-08-30,1,2,2,0,7
33656,179,185,2022-08-31,1,2,5,9,36
33657,179,185,2022-09-02,1,2,5,2,14
33658,179,185,2022-09-04,1,2,3,0,32
33659,179,185,2022-09-06,2,2,10,0,48
33660,179,185,2022-09-07,2,2,7,0,37
33661,179,185,2022-09-09,2,2,11,43,52
33662,179,185,2022-09-11,1,2,3,74,18
33663,179,185,2022-09-14,2,2,8,32,54
33664,179,185,2022-09-15,2,2,6,33,33
33665,179,185,2022-09-16,1,2,3,0,16
33666,179,185,2022-09-18,2,2,8,48,20
33667,179,185,2022-09-20,1,2,4,30,16
33668,179,185,2022-09-21,1,2,2,3,5
33669,179,185,2022-09-22,2,2,11,58,30
33670,179,185,2022-09-23,2,2,7,26,56
33671,179,185,2022-09-26,1,2,4,0,14
33672,179,185,2022-09-28,1,2,5,45,10
33673,179,185,2022-09-29,2,2,6,44,5
33674,179,185,2022-09-30,1,2,6,54,32
33675,179,185,2022-10-04,1,2,3,34,55
33676,179,185,2022-10-05,2,2,8,50,49
33677,179,185,2022-10-06,2,2,9,37,26
33678,179,185,2022-10-07,1,2,3,44,47
33679,179,185,2022-10-11,1,2,5,34,26
33680,179,185,2022-10-12,2,2,12,34,32
33681,179,185,2022-10-18,2,2,8,0,53
33682,179,185,2022-10-19,2,2,9,33,51
33683,179,185,2022-10-20,2,2,9,5,60
33684,179,185,2022-10-21,2,2,8,0,21
33685,179,185,2022-10-24,1,2,3,35,20
33686,179,185,2022-10-26,2,2,9,47,42
33687,179,185,2022-10-27,1,2,3,14,21
33688,179,185,2022-10-28,2,2,11,0,57
33689,179,185,2022-11-02,1,2,3,0,5
33690,179,185,2022-11-03,1,2,2,23,8
33691,179,185,2022-11-07,1,2,2,18,37
33692,179,185,2022-11-10,1,2,3,41,58
33693,179,185,2022-11-14,1,2,2,33,5
33694,179,185,2022-11-15,2,2,5,27,53
33695,179,185,2022-11-16,1,2,3,0,9
33696,179,185,2022-11-17,1,2,4,0,14
33697,179,185,2022-11-25,2,2,7,0,35
33698,179,185,2022-11-30,1,2,3,39,13
33699,179,185,2022-12-05,1,2,4,13,11
33700,179,185,2022-12-06,1,2,3,0,39
33701,179,185,2022-12-07,2,2,5,4,35
33702,179,185,2022-12-09,1,2,1,0,15
33703,180,186,2026-08-20,2,2,6,0,87
33704,180,186,2026-08-24,1,2,3,0,22
33705,180,186,2026-08-25,1,2,3,0,5
33706,180,186,2026-08-26,1,2,3,0,49
33707,181,187,2026-05-01,17,32,31,150,380
33708,181,187,2026-05-04,19,32,66,136,415
33709,181,187,2026-05-16,18,32,48,140,368
33710,181,187,2026-05-18,16,32,61,84,331
33711,181,187,2026-05-20,24,32,63,168,546
33712,181,187,2026-05-21,27,32,111,252,609
33713,181,187,2026-05-22,21,32,68,159,492
33714,181,187,2026-05-28,27,32,97,224,611
33715,181,187,2026-06-01,12,32,52,106,262
33716,181,187,2026-06-02,27,32,58,149,603
33717,181,187,2026-06-03,23,32,65,169,499
33718,181,187,2026-06-04,24,32,69,181,544
33719,181,187,2026-06-05,12,32,27,113,257
33720,181,187,2026-06-08,27,32,113,170,564
33721,181,187,2026-06-09,25,32,61,171,552
33722,181,187,2026-06-10,22,32,98,177,473
33723,181,187,2026-06-15,16,32,62,131,340
33724,181,187,2026-06-16,22,32,83,137,446
33725,181,187,2026-06-26,20,32,89,142,415
33726,181,187,2026-06-30,20,32,72,151,453
33727,181,187,2026-07-03,10,32,28,72,220
33728,181,187,2026-07-17,22,27,82,194,500
33729,181,187,2026-07-20,21,27,77,140,473
33730,181,187,2026-07-22,11,27,52,102,253
33731,181,187,2026-07-23,15,27,42,71,343
33732,181,187,2026-07-27,22,27,72,228,497
33733,181,187,2026-08-05,11,27,33,96,226
33734,181,187,2026-08-06,22,27,44,134,480
33735,181,187,2026-08-07,9,27,23,57,216
33736,181,187,2026-08-10,23,27,71,200,473
33737,181,187,2026-08-11,11,27,20,136,234
33738,181,187,2026-08-15,13,27,45,60,295
33739,181,187,2026-08-17,15,27,66,58,347
33740,181,187,2026-08-18,9,27,26,71,209
33741,181,187,2026-08-19,9,27,30,40,180
33742,181,187,2026-08-20,14,27,46,83,312
33743,181,187,2026-08-21,22,27,70,133,482
33744,181,187,2026-08-25,22,27,74,177,505
33745,181,187,2026-08-26,11,27,36,33,250
33746,182,188,2023-08-06,376,492,1000,4057,8292
33747,182,188,2023-08-08,270,492,844,2933,5931
33748,182,188,2023-08-09,277,492,1090,3035,6093
33749,182,188,2023-08-10,302,492,966,3236,6619
33750,182,188,2023-08-16,266,492,631,2871,5844
33751,182,188,2023-08-24,265,492,1053,2849,5823
33752,182,188,2023-08-29,226,492,622,2451,4934
33753,182,188,2023-08-30,325,492,1180,3555,7127
33754,182,188,2023-09-01,410,492,1660,4399,9012
33755,182,188,2023-09-04,414,492,1792,4480,9112
33756,182,188,2023-09-06,336,492,1250,3659,7402
33757,182,188,2023-09-08,492,492,2633,5349,10839
33758,182,188,2023-09-10,257,492,1070,2816,5651
33759,182,188,2023-09-11,328,492,1333,3506,7232
33760,182,188,2023-09-12,244,492,941,2636,5369
33761,182,188,2023-09-13,275,492,1138,2973,6054
33762,182,188,2023-09-14,304,492,847,3340,6701
33763,182,188,2023-09-15,424,492,1603,4536,9315
33764,182,188,2023-09-19,406,492,1769,4347,8929
33765,182,188,2023-09-20,452,492,1678,4870,9904
33766,182,188,2023-09-26,294,492,1449,3161,6461
33767,182,188,2023-09-27,335,492,1337,3649,7381
33768,182,188,2023-09-29,401,492,2146,4345,8792
33769,182,188,2023-10-05,360,492,1519,3883,7902
33770,182,188,2023-10-11,206,492,893,2207,4514
33771,182,188,2023-10-12,491,492,1930,5320,10785
33772,182,188,2023-10-13,209,492,868,2307,4562
33773,182,188,2023-10-16,492,492,2277,5362,10816
33774,182,188,2023-10-18,439,492,1661,4746,9644
33775,182,188,2023-10-19,471,492,1764,5121,10353
33776,182,188,2023-10-23,198,492,681,2130,4355
33777,182,188,2023-10-26,410,492,2466,4465,9025
33778,182,188,2023-10-31,301,492,1354,3199,6620
33779,182,188,2023-11-02,437,492,1208,4736,9604
33780,182,188,2023-11-06,333,492,1359,3608,7341
33781,182,188,2023-11-07,245,492,1353,2652,5406
33782,182,188,2023-11-10,441,492,1403,4729,9717
33783,182,188,2023-11-11,230,492,707,2481,5049
33784,182,188,2023-11-12,312,492,1446,3412,6847
33785,182,188,2023-11-13,222,492,1062,2378,4882
33786,182,188,2023-11-14,433,492,1785,4707,9529
33787,182,188,2023-11-15,412,492,2294,4473,9077
33788,182,188,2023-11-16,410,492,1375,4427,8976
33789,182,188,2023-11-20,191,492,657,2105,4173
33790,182,188,2023-11-22,430,492,1545,4640,9464
33791,182,188,2023-11-26,402,492,1189,4363,8835
33792,182,188,2023-11-27,483,492,2247,5195,10640
33793,182,188,2023-11-28,246,492,1155,2612,5440
33794,182,188,2023-11-30,408,492,1747,4394,8979
33795,182,188,2023-12-01,477,492,2317,5168,10488
33796,182,188,2023-12-04,337,492,1227,3603,7404
33797,182,188,2023-12-05,466,492,2295,5048,10215
33798,182,188,2023-12-06,237,492,876,2602,5196
33799,182,188,2023-12-07,361,492,1593,3903,7943
33800,182,188,2023-12-08,335,492,1212,3616,7369
33801,182,188,2023-12-12,361,492,1198,3942,7952
33802,182,188,2023-12-18,410,492,1672,4444,9030
33803,182,188,2023-12-21,492,492,1918,5338,10837
33804,182,188,2023-12-22,429,492,1770,4648,9424
33805,182,188,2023-12-31,257,492,847,2813,5656
33806,182,188,2024-01-02,489,492,2007,5278,10764
33807,182,188,2024-01-03,322,492,1339,3505,7116
33808,182,188,2024-01-04,370,492,1016,3984,8176
33809,182,188,2024-01-08,416,492,2138,4521,9164
33810,182,188,2024-01-10,492,492,1326,5342,10811
33811,182,188,2024-01-11,256,492,857,2745,5639
33812,182,188,2024-01-12,408,492,1170,4396,9018
33813,182,188,2024-01-14,279,492,1329,3012,6133
33814,182,188,2024-01-18,213,492,983,2297,4667
33815,182,188,2024-01-20,492,492,2028,5335,10831
33816,182,188,2024-01-23,460,492,1608,5016,10130
33817,182,188,2024-01-24,284,492,939,3125,6276
33818,182,188,2024-01-25,492,492,2293,5278,10829
33819,182,188,2024-01-29,492,492,1758,5352,10827
33820,182,188,2024-01-31,253,492,972,2766,5575
33821,182,188,2024-02-01,286,492,1136,3116,6311
33822,182,188,2024-02-05,256,492,1455,2774,5640
33823,182,188,2024-02-07,326,492,1121,3528,7166
33824,182,188,2024-02-08,492,492,2369,5349,10797
33825,182,188,2024-02-09,214,492,581,2299,4699
33826,182,188,2024-02-12,425,492,1966,4598,9363
33827,182,188,2024-02-13,492,492,1284,5332,10846
33828,182,188,2024-02-14,263,492,949,2800,5784
33829,182,188,2024-02-19,207,492,669,2243,4543
33830,182,188,2024-02-25,295,492,933,3148,6491
