invoice_item_id,invoice_id,customer_id,subscription_id,plan_id,description,item_type,quantity,unit_price,amount
2336,2202,260,269,2,Team plan · 10 seats,subscription,10,59.00,590.00
2337,2203,260,269,2,Team plan · 11 seats,subscription,11,59.00,649.00
2338,2204,260,269,2,Team plan · 11 seats,subscription,11,59.00,649.00
2339,2205,260,269,2,Team plan · 11 seats,subscription,11,59.00,649.00
2340,2206,260,269,2,Team plan · 11 seats,subscription,11,59.00,649.00
2341,2207,260,269,2,Team plan · 11 seats,subscription,11,59.00,649.00
2342,2208,260,269,2,Team plan · 11 seats,subscription,11,59.00,649.00
2343,2209,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2344,2210,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2345,2211,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2346,2212,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2347,2213,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2348,2214,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2349,2215,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2350,2216,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2351,2217,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2352,2218,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2353,2219,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2354,2220,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2355,2221,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2356,2222,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2357,2223,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2358,2224,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2359,2225,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2360,2226,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2361,2227,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2362,2228,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2363,2229,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2364,2230,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2365,2231,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2366,2232,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2367,2233,261,270,2,Team plan · 2 seats,subscription,2,49.17,98.33
2368,2234,261,270,1,Starter plan · 2 seats,subscription,2,29.00,58.00
2369,2235,262,271,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2370,2236,262,271,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2371,2237,262,271,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2372,2238,262,271,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2373,2239,262,271,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2374,2240,263,272,1,Starter plan · 2 seats,subscription,2,29.00,58.00
2375,2241,263,272,1,Starter plan · 2 seats,subscription,2,29.00,58.00
2376,2242,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2377,2243,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2378,2243,264,273,3,Additional storage,addon,1,79.00,79.00
2379,2244,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2380,2245,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2381,2246,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2382,2247,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2383,2248,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2384,2248,264,273,3,Additional storage,addon,1,49.00,49.00
2385,2249,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2386,2250,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2387,2251,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2388,2252,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2389,2253,264,273,3,Business plan · 24 seats,subscription,24,99.00,2376.00
2390,2253,264,273,3,Additional storage,addon,1,79.00,79.00
2391,2254,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2392,2255,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2393,2256,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2394,2257,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2395,2258,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2396,2259,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2397,2260,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2398,2261,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2399,2262,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2400,2263,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2401,2264,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2402,2265,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2403,2265,264,273,3,Additional storage,addon,1,129.00,129.00
2404,2266,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2405,2267,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2406,2267,264,273,3,Additional storage,addon,1,79.00,79.00
2407,2268,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2408,2269,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2409,2270,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2410,2271,264,273,3,Business plan · 27 seats,subscription,27,99.00,2673.00
2411,2272,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2412,2273,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2413,2274,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2414,2275,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2415,2276,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2416,2277,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2417,2278,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2418,2279,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2419,2280,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2420,2281,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2421,2282,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2422,2283,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2423,2284,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2424,2285,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2425,2286,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2426,2287,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2427,2288,264,273,2,Team plan · 27 seats,subscription,27,59.00,1593.00
2428,2289,265,274,2,Team plan · 6 seats,subscription,6,59.00,354.00
2429,2290,265,274,2,Team plan · 6 seats,subscription,6,59.00,354.00
2430,2291,265,274,2,Team plan · 6 seats,subscription,6,59.00,354.00
2431,2292,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2432,2293,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2433,2294,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2434,2294,266,275,3,Additional storage,addon,1,129.00,129.00
2435,2295,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2436,2296,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2437,2296,266,275,3,Additional storage,addon,1,79.00,79.00
2438,2297,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2439,2298,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2440,2298,266,275,3,Additional storage,addon,1,129.00,129.00
2441,2299,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2442,2300,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2443,2301,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2444,2302,266,275,3,Business plan · 28 seats,subscription,28,82.50,2310.00
2445,2303,266,275,2,Team plan · 28 seats,subscription,28,49.17,1376.67
2446,2304,266,275,2,Team plan · 28 seats,subscription,28,49.17,1376.67
2447,2305,266,275,2,Team plan · 28 seats,subscription,28,49.17,1376.67
2448,2306,266,275,2,Team plan · 28 seats,subscription,28,49.17,1376.67
2449,2307,266,275,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2450,2308,266,275,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2451,2309,266,275,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2452,2310,266,275,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2453,2311,267,276,3,Business annual · 27 seats,subscription,27,990.00,26730.00
2454,2311,267,276,3,Implementation and onboarding,one_time,1,7500.00,7500.00
2455,2312,267,276,3,Business annual · 32 seats,subscription,32,990.00,31680.00
2456,2313,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2457,2314,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2458,2315,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2459,2316,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2460,2317,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2461,2318,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2462,2319,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2463,2320,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2464,2321,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2465,2322,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2466,2323,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2467,2324,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2468,2325,268,277,2,Team plan · 13 seats,subscription,13,59.00,767.00
2469,2326,268,277,2,Team plan · 12 seats,subscription,12,59.00,708.00
2470,2327,268,277,2,Team plan · 12 seats,subscription,12,59.00,708.00
2471,2328,268,277,2,Team plan · 12 seats,subscription,12,59.00,708.00
2472,2329,268,277,2,Team plan · 12 seats,subscription,12,59.00,708.00
2473,2330,268,277,3,Business plan · 12 seats,subscription,12,99.00,1188.00
2474,2331,268,277,3,Business plan · 12 seats,subscription,12,99.00,1188.00
2475,2332,268,277,3,Business plan · 12 seats,subscription,12,99.00,1188.00
2476,2333,268,277,3,Business plan · 12 seats,subscription,12,99.00,1188.00
2477,2333,268,277,3,Additional storage,addon,1,129.00,129.00
2478,2334,268,277,3,Business plan · 12 seats,subscription,12,99.00,1188.00
2479,2335,268,277,3,Business plan · 12 seats,subscription,12,99.00,1188.00
2480,2336,268,277,3,Business plan · 12 seats,subscription,12,99.00,1188.00
2481,2337,268,277,3,Business plan · 14 seats,subscription,14,99.00,1386.00
2482,2338,268,277,3,Business plan · 14 seats,subscription,14,99.00,1386.00
2483,2339,268,277,3,Business plan · 14 seats,subscription,14,99.00,1386.00
2484,2339,268,277,3,Additional storage,addon,1,79.00,79.00
2485,2340,268,277,3,Business plan · 14 seats,subscription,14,99.00,1386.00
2486,2341,268,277,3,Business plan · 14 seats,subscription,14,99.00,1386.00
2487,2341,268,277,3,Additional storage,addon,1,79.00,79.00
2488,2342,268,277,3,Business plan · 14 seats,subscription,14,99.00,1386.00
2489,2343,269,278,2,Team annual · 6 seats,subscription,6,708.00,4248.00
2490,2344,269,278,3,Business annual · 7 seats,subscription,7,1188.00,8316.00
2491,2345,270,279,2,Team annual · 22 seats,subscription,22,590.00,12980.04
2492,2346,270,279,2,Team annual · 25 seats,subscription,25,590.00,14750.04
2493,2347,271,280,2,Team plan · 19 seats,subscription,19,59.00,1121.00
2494,2348,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2495,2349,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2496,2350,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2497,2351,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2498,2352,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2499,2353,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2500,2353,271,280,3,Additional storage,addon,1,129.00,129.00
2501,2354,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2502,2355,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2503,2356,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2504,2357,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2505,2358,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2506,2359,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2507,2360,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2508,2360,271,280,3,Additional storage,addon,1,79.00,79.00
2509,2361,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2510,2362,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2511,2363,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2512,2363,271,280,3,Additional storage,addon,1,79.00,79.00
2513,2364,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2514,2364,271,280,3,Additional storage,addon,1,49.00,49.00
2515,2365,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2516,2365,271,280,3,Additional storage,addon,1,49.00,49.00
2517,2366,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2518,2367,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2519,2368,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2520,2369,271,280,3,Business plan · 19 seats,subscription,19,99.00,1881.00
2521,2370,271,280,3,Business plan · 22 seats,subscription,22,99.00,2178.00
2522,2371,271,280,3,Business plan · 22 seats,subscription,22,99.00,2178.00
2523,2371,271,280,3,Additional storage,addon,1,49.00,49.00
2524,2372,271,280,3,Business plan · 22 seats,subscription,22,99.00,2178.00
2525,2373,271,280,3,Business plan · 22 seats,subscription,22,99.00,2178.00
2526,2373,271,280,3,Additional storage,addon,1,49.00,49.00
2527,2374,271,280,3,Business plan · 25 seats,subscription,25,99.00,2475.00
2528,2375,271,280,3,Business plan · 25 seats,subscription,25,99.00,2475.00
2529,2376,271,280,3,Business plan · 30 seats,subscription,30,99.00,2970.00
2530,2377,271,280,3,Business plan · 30 seats,subscription,30,99.00,2970.00
2531,2378,271,280,3,Business plan · 30 seats,subscription,30,99.00,2970.00
2532,2379,271,280,3,Business plan · 30 seats,subscription,30,99.00,2970.00
2533,2379,271,280,3,Additional storage,addon,1,79.00,79.00
2534,2380,271,280,3,Business plan · 30 seats,subscription,30,99.00,2970.00
2535,2381,271,280,3,Business plan · 30 seats,subscription,30,99.00,2970.00
2536,2382,271,280,3,Business plan · 30 seats,subscription,30,99.00,2970.00
2537,2383,271,280,3,Business plan · 30 seats,subscription,30,99.00,2970.00
2538,2384,272,281,4,Enterprise annual · 686 seats,subscription,686,1490.00,1022139.96
2539,2384,272,281,4,Implementation and onboarding,one_time,1,4000.00,4000.00
2540,2385,273,282,3,Business plan · 9 seats,subscription,9,99.00,891.00
2541,2385,273,282,3,Additional storage,addon,1,79.00,79.00
2542,2386,273,282,3,Business plan · 9 seats,subscription,9,99.00,891.00
2543,2387,273,282,3,Business plan · 9 seats,subscription,9,99.00,891.00
2544,2388,273,282,3,Business plan · 9 seats,subscription,9,99.00,891.00
2545,2388,273,282,3,Additional storage,addon,1,79.00,79.00
2546,2389,273,282,3,Business plan · 9 seats,subscription,9,99.00,891.00
2547,2390,274,283,3,Business annual · 15 seats,subscription,15,990.00,14850.00
2548,2390,274,283,3,Implementation and onboarding,one_time,1,4000.00,4000.00
2549,2391,274,283,3,Business annual · 16 seats,subscription,16,990.00,15840.00
2550,2392,275,284,2,Team annual · 5 seats,subscription,5,589.99,2949.96
2551,2393,276,285,1,Starter plan · 2 seats,subscription,2,29.00,58.00
2552,2394,276,285,1,Starter plan · 2 seats,subscription,2,29.00,58.00
2553,2395,276,285,1,Starter plan · 2 seats,subscription,2,29.00,58.00
2554,2396,276,285,1,Starter plan · 2 seats,subscription,2,29.00,58.00
2555,2397,276,285,1,Starter plan · 3 seats,subscription,3,29.00,87.00
2556,2398,276,285,1,Starter plan · 3 seats,subscription,3,29.00,87.00
2557,2399,277,286,4,Enterprise annual · 18 seats,subscription,18,1490.00,26820.00
2558,2400,278,287,3,Business annual · 436 seats,subscription,436,990.00,431640.00
2559,2400,278,287,3,Implementation and onboarding,one_time,1,2500.00,2500.00
2560,2401,279,288,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2561,2402,279,288,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2562,2403,279,288,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2563,2404,279,288,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2564,2405,279,288,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2565,2406,279,288,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2566,2407,279,288,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2567,2408,279,288,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2568,2409,280,289,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2569,2410,280,289,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2570,2411,280,289,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2571,2412,280,289,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2572,2413,280,289,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2573,2414,280,289,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2574,2415,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2575,2416,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2576,2417,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2577,2418,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2578,2419,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2579,2420,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2580,2421,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2581,2422,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2582,2423,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2583,2424,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2584,2425,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2585,2426,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2586,2427,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2587,2428,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2588,2429,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2589,2430,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2590,2431,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2591,2432,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2592,2433,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2593,2434,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2594,2435,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2595,2436,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2596,2437,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2597,2438,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2598,2439,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2599,2440,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2600,2441,281,290,2,Team plan · 4 seats,subscription,4,59.00,236.00
2601,2442,282,291,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2602,2443,282,291,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2603,2444,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2604,2445,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2605,2446,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2606,2447,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2607,2448,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2608,2449,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2609,2450,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2610,2451,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2611,2452,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2612,2453,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2613,2454,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2614,2455,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2615,2456,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2616,2457,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2617,2458,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2618,2459,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2619,2460,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2620,2461,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2621,2462,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2622,2463,283,292,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2623,2464,283,292,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2624,2465,283,292,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2625,2466,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2626,2467,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2627,2468,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2628,2469,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2629,2470,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2630,2471,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2631,2472,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2632,2473,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2633,2474,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2634,2475,284,293,2,Team plan · 5 seats,subscription,5,59.00,295.00
2635,2476,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2636,2477,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2637,2478,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2638,2479,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2639,2480,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2640,2481,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2641,2482,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2642,2483,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2643,2484,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2644,2485,284,293,2,Team plan · 4 seats,subscription,4,59.00,236.00
2645,2486,285,294,2,Team annual · 50 seats,subscription,50,590.00,29499.96
2646,2487,285,294,2,Team annual · 50 seats,subscription,50,590.00,29499.96
2647,2488,286,295,2,Team plan · 14 seats,subscription,14,59.00,826.00
2648,2489,286,295,2,Team plan · 17 seats,subscription,17,59.00,1003.00
2649,2490,286,295,2,Team plan · 17 seats,subscription,17,59.00,1003.00
2650,2491,286,295,2,Team plan · 17 seats,subscription,17,59.00,1003.00
2651,2492,286,295,2,Team plan · 17 seats,subscription,17,59.00,1003.00
2652,2493,286,295,2,Team plan · 17 seats,subscription,17,59.00,1003.00
2653,2494,286,295,2,Team plan · 19 seats,subscription,19,59.00,1121.00
2654,2495,286,295,2,Team plan · 19 seats,subscription,19,59.00,1121.00
2655,2496,286,295,2,Team plan · 19 seats,subscription,19,59.00,1121.00
2656,2497,286,295,2,Team plan · 19 seats,subscription,19,59.00,1121.00
2657,2498,286,295,2,Team plan · 19 seats,subscription,19,59.00,1121.00
2658,2499,287,296,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2659,2500,287,296,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2660,2501,288,297,3,Business annual · 24 seats,subscription,24,990.00,23760.00
2661,2502,288,297,3,Business annual · 24 seats,subscription,24,990.00,23760.00
2662,2503,289,298,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2663,2504,289,298,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2664,2505,289,298,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2665,2506,289,298,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2666,2507,289,298,1,Starter plan · 7 seats,subscription,7,29.00,203.00
2667,2508,289,298,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2668,2509,289,298,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2669,2510,289,298,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2670,2511,289,298,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2671,2512,289,298,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2672,2513,289,298,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2673,2514,289,298,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2674,2515,289,298,1,Starter plan · 8 seats,subscription,8,29.00,232.00
2675,2516,289,298,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2676,2517,289,298,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2677,2518,289,298,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2678,2519,289,298,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2679,2520,289,298,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2680,2521,289,298,1,Starter plan · 10 seats,subscription,10,29.00,290.00
2681,2522,289,298,2,Team plan · 10 seats,subscription,10,59.00,590.00
2682,2523,290,299,3,Business annual · 9 seats,subscription,9,990.00,8910.00
2683,2523,290,299,3,Implementation and onboarding,one_time,1,1500.00,1500.00
2684,2524,290,299,3,Business annual · 9 seats,subscription,9,990.00,8910.00
2685,2525,291,300,3,Business annual · 22 seats,subscription,22,990.00,21780.00
2686,2525,291,300,3,Implementation and onboarding,one_time,1,4000.00,4000.00
2687,2526,292,301,2,Team annual · 14 seats,subscription,14,590.00,8259.96
2688,2527,292,301,2,Team annual · 16 seats,subscription,16,590.00,9440.04
2689,2528,292,301,3,Business annual · 16 seats,subscription,16,990.00,15840.00
2690,2529,293,302,2,Team annual · 12 seats,subscription,12,590.00,7080.00
2691,2530,293,302,2,Team annual · 13 seats,subscription,13,590.00,7670.04
2692,2531,294,303,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2693,2532,294,303,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2694,2533,294,303,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2695,2534,294,303,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2696,2535,294,303,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2697,2536,294,303,1,Starter plan · 5 seats,subscription,5,29.00,145.00
2698,2537,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2699,2538,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2700,2539,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2701,2540,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2702,2541,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2703,2542,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2704,2543,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2705,2544,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2706,2545,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2707,2546,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
2708,2547,294,303,1,Starter plan · 6 seats,subscription,6,29.00,174.00
